index,timestamp,input_token_length,output_token_length,jct,ttft,tbt
4473,1424.279328,4653,118,5.816103935241699,0.19284915924072266,0.047254241815134254
4474,1424.382669,1892,76,4.492411851882935,0.15456056594848633,0.05633573098616167
4475,1424.384303,1050,39,3.3039348125457764,0.15347528457641602,0.07876148819923401
4476,1424.477126,1839,9,2.1012628078460693,0.0787355899810791,0.22472524642944336
4477,1424.478312,6673,14,2.1842458248138428,0.18921136856079102,0.13300229708353678
4478,1424.480495,3898,149,6.480031490325928,0.186842679977417,0.04223616651240611
4479,1424.579773,4058,12,2.0644829273223877,0.15383648872375488,0.15922053654988608
4480,1424.580022,496,18,2.253516912460327,0.15287160873413086,0.11670251687367757
4481,1424.675634,916,313,11.227474212646484,0.1780378818511963,0.035189287677692
4482,1424.679306,7432,8,1.8304100036621094,0.17460989952087402,0.18397778934902614
4483,1424.681355,32,12,1.9628067016601562,0.1723165512084961,0.13773001157320464
4484,1424.775641,836,6,1.3633544445037842,0.07892990112304688,0.18348922048296248
4485,1424.779646,2753,13,1.8829333782196045,0.25623512268066406,0.11619273253849574
4486,1424.782942,521,26,2.452043294906616,0.2529940605163574,0.08144626794037996
4487,1424.782998,1039,7,1.7262201309204102,0.2525043487548828,0.18421447277069092
4488,1424.784142,3846,33,2.7227542400360107,0.25185084342956543,0.07267362931195427
4489,1424.785504,2467,12,1.8745203018188477,0.25005030632019043,0.12495923042297363
4490,1424.879974,2133,10,1.7436513900756836,0.35210323333740234,0.1265043778852983
4491,1424.976321,6674,16,1.8001315593719482,0.25539135932922363,0.0908670705907485
4492,1424.978509,1842,6,1.2147703170776367,0.25336408615112305,0.13734374727521623
4493,1424.978638,6644,63,3.530721426010132,0.2528233528137207,0.051217157393693924
4494,1424.978797,2472,7,1.5513417720794678,0.33209991455078125,0.15240523219108582
4495,1424.979584,180,19,1.9397168159484863,0.3311131000518799,0.08043018579483033
4496,1425.073363,1902,61,3.3751797676086426,0.23897457122802734,0.0505839547803325
4497,1425.079232,671,6,1.1147000789642334,0.23333168029785156,0.12590977123805455
4498,1425.081032,3222,10,1.5425219535827637,0.2311108112335205,0.11921919475902211
4499,1425.176305,4061,19,1.7446119785308838,0.24760818481445312,0.07485018968582154
4500,1425.184324,2264,27,2.0960214138031006,0.23947548866271973,0.06630521161215645
4501,1425.184492,671,6,1.0087602138519287,0.23884010314941406,0.10998858724321638
4502,1425.185408,1149,10,1.4378225803375244,0.23808646202087402,0.10906691984696822
4503,1425.185525,129,10,1.437312126159668,0.23762297630310059,0.10906264998696068
4504,1425.274088,38,70,3.4502928256988525,0.15006756782531738,0.04648204588554275
4505,1425.381217,3937,168,6.131948232650757,0.13541817665100098,0.03548242636686246
4506,1425.473666,1842,6,1.0577490329742432,0.1495516300201416,0.1297424861363002
4507,1425.474905,2468,10,1.1699881553649902,0.14850783348083496,0.09286184744401411
4508,1425.48112,2264,12,1.1809964179992676,0.14192938804626465,0.07992823307330792
4509,1425.578674,1153,12,1.084033489227295,0.14214539527893066,0.07245293030372033
4510,1425.581293,1359,16,1.2532529830932617,0.13964557647705078,0.06550631803624771
4511,1425.585261,7427,8,1.0151605606079102,0.13601160049438477,0.09768321779039171
4512,1425.675468,1589,9,0.9471240043640137,0.09489011764526367,0.085223388671875
4513,1425.680033,1153,12,0.9821243286132812,0.09140491485595703,0.06851687798133263
4514,1425.681958,671,24,1.51106595993042,0.09023928642272949,0.05683306694030762
4515,1425.777012,4063,17,1.1487786769866943,0.11960029602050781,0.057176576720343694
4516,1425.778692,1841,14,1.0013880729675293,0.1501317024230957,0.05675042470296224
4517,1425.778754,958,13,0.9490664005279541,0.14955854415893555,0.057107704026358466
4518,1425.87322,40,7,0.7266502380371094,0.10730981826782227,0.07741755247116089
4519,1425.877037,2120,43,2.050325632095337,0.10417938232421875,0.045259215110956236
4520,1425.880552,960,16,0.993567705154419,0.10097980499267578,0.05578674376010895
4521,1425.885325,131,24,1.468942642211914,0.3359799385070801,0.04531850814819336
4522,1425.977361,672,8,0.685246467590332,0.24529671669006348,0.05499371886253357
4523,1425.977441,480,9,0.7001979351043701,0.2448432445526123,0.05059496561686198
4524,1425.978369,918,31,1.6410224437713623,0.24451494216918945,0.04504862908394106
4525,1425.981376,1718,9,0.6967825889587402,0.241410493850708,0.050596899456448026
4526,1432.63782,877,12,0.4560816287994385,0.08095264434814453,0.02885607572702261
4527,1432.643316,1423,10,0.3584272861480713,0.07608962059020996,0.02566706050526012
4528,1432.643466,144,61,1.6914808750152588,0.07562685012817383,0.026062161691727176
4529,1432.837524,210,18,0.6871442794799805,0.047437191009521484,0.03366879413002416
4530,1433.036205,1692,7,0.3961830139160156,0.07745099067687988,0.04553314617701939
4531,1433.038545,2562,11,0.4862630367279053,0.15670061111450195,0.02746353546778361
4532,1433.04062,3206,194,6.230774879455566,0.1540679931640625,0.031162599416879506
4533,1433.140814,264,50,1.2130646705627441,0.14378976821899414,0.020966174555759803
4534,1433.140825,112,15,0.4662792682647705,0.14316248893737793,0.020194798707962036
4535,1433.141654,6388,36,0.9195163249969482,0.1427304744720459,0.02099421217634871
4536,1433.141688,1426,9,0.3357124328613281,0.1422135829925537,0.019349884986877442
4537,1434.540393,480,10,0.4420304298400879,0.04245138168334961,0.03632536801424893
4538,1434.643975,1172,10,0.6505918502807617,0.05262160301208496,0.05436093156987971
4539,1434.73462,2430,12,0.7813482284545898,0.12138056755065918,0.050766743146456204
4540,1434.734699,2189,12,0.7806844711303711,0.1207122802734375,0.050767091604379505
4541,1434.745088,2118,7,0.554680347442627,0.13873600959777832,0.05199304223060608
4542,1434.83884,2017,8,0.5486314296722412,0.07919096946716309,0.058680057525634766
4543,1434.941432,2810,44,1.6330287456512451,0.09093308448791504,0.034268792470296225
4544,1434.944929,2915,7,0.5063769817352295,0.1490185260772705,0.04466980695724487
4545,1435.036931,187,6,0.38181471824645996,0.07255101203918457,0.0515439510345459
4546,1435.038861,1778,9,0.47751665115356445,0.16209840774536133,0.03154182434082031
4547,1435.041418,2119,6,0.3776693344116211,0.1598494052886963,0.0311171327318464
4548,1435.042379,1463,43,1.5212278366088867,0.15885663032531738,0.03096298196099021
4549,1435.045341,1409,21,0.884331464767456,0.15551471710205078,0.033128033984791146
4550,1435.234906,206,6,0.2808659076690674,0.10736870765686035,0.024785314287458147
4551,1435.23864,863,51,2.0912954807281494,0.10382938385009766,0.038220501863039456
4552,1435.240247,187,6,0.2760004997253418,0.10269570350646973,0.028884132703145344
4553,1435.240308,1474,43,1.4560739994049072,0.10167646408081055,0.031497617100560385
4554,1435.241471,509,30,1.0256614685058594,0.10043025016784668,0.03084104061126709
4555,1435.638148,217,9,0.35039687156677246,0.06543779373168945,0.0284959077835083
4556,1435.643827,497,6,0.25901174545288086,0.05953240394592285,0.03324655691782633
4557,1435.739048,2364,6,0.22149181365966797,0.06374359130859375,0.022535460335867747
4558,1436.541868,2654,6,0.3419835567474365,0.0725553035736084,0.03848975045340402
4559,1436.636965,206,16,0.9039347171783447,0.062471628189086914,0.04949782876407399
4560,1436.639017,1506,8,0.6593010425567627,0.1532433032989502,0.0562286376953125
4561,1436.63909,2562,11,0.7533581256866455,0.1527082920074463,0.054604530334472656
4562,1436.64499,2658,15,0.8703842163085938,0.14809060096740723,0.04815290768941243
4563,1436.838396,2218,23,0.9823167324066162,0.07670044898986816,0.037734011809031166
4564,1436.841669,1691,9,0.5830702781677246,0.14606595039367676,0.043700432777404784
4565,1436.936187,2826,7,0.4565739631652832,0.09118437767028809,0.04567369818687439
4566,1436.939157,1506,16,0.7157034873962402,0.14650225639343262,0.03348242535310633
4567,1436.940346,499,10,0.5461387634277344,0.1449298858642578,0.036473534323952415
4568,1436.943047,865,70,2.1931204795837402,0.1423015594482422,0.028884773523035184
4569,1436.943398,974,18,0.7667105197906494,0.14197897911071777,0.03288060740420693
4570,1437.034753,2058,10,0.45151329040527344,0.102447509765625,0.031733252785422585
4571,1437.04065,1427,14,0.5570850372314453,0.0979301929473877,0.032796774591718404
4572,1437.137269,1011,9,0.34909510612487793,0.0833125114440918,0.026578259468078614
4573,1437.13753,71,20,0.6561539173126221,0.08263969421386719,0.027310201099940708
